id,label,gender,profession,ideology_binary,ideology_multiclass,tweet
9798,@user382,female,politician,right,moderate_right,"En las Jornadas de Enseñantes, la formación desde el prisma de las capacidades, no de las carencias (Joaquín García Roca)"
35321,@user250,male,politician,left,moderate_left,"Comenzando un año clave para la juventud. No nos conformamos con la subida del SMI. Queda mucho por hacer. Estamos con la España que avanza, no con la que nos quiere hacer retroceder."
6819,@user157,female,politician,right,moderate_right,"La llave que no se deposite el #14F abrirá la puerta a más ruptura. . Si los catalanes se la confían a @user, no se van a equivocar ni arrepentir. Será el principio de una historia de éxito. . ¡Vota Alejandro Fernández! @user"
50073,@user28,male,journalist,left,left,"1.040 días desde que Pedro Sánchez prometió derogar la ley mordaza. En la pandemia ha sido utilizada más que nunca por la policía. 320 días desde que [POLITICAL_PARTY], Podemos y [POLITICAL_PARTY] pactaron derogar la reforma laboral del [POLITICAL_PARTY]. En la pandemia ha sido utilizada más que nunca por las empresas"
41592,@user82,female,journalist,left,moderate_left,"@user Ah, un dato que no sabes: encima de tu nueva habitación o tienen el salón o la habitación de una niña muy ruidosa. Al menos antes. Una vez me enteré de quién le gustaba del cole."
36802,@user347,male,politician,left,left,"@user En aquellas, y no son pocas, en las que se niega la coeducación, el origen de la vida y la evolución, no se aplica la ley sobre la educación afectivo sexual ni la de memoria histórica y se omite, cuando no se denigra, la experiencia democrática republicana y a la izquierda."
2666,@user91,male,politician,left,left,"Bdía,. Hay que volver a la vieja distinción ""kantiana"" entre ""precio"" y ""dignidad"": el valor de lo que tiene un precio puede ser sustituido por otra cosa equivalente, pero el valor que está por encima de todo precio y no tiene equivalente que sustituya su pérdida se llama dignidad"
17439,@user83,female,politician,right,right,"En la primera sesión de control en el @user @user firme y con sentido de Estado, deja en evidencia la incapacidad de @user :”Los españoles no merecen otras elecciones pero sí un presidente mejor que usted,la inercia se acaba y la paciencia tb”"
1833,@user405,female,politician,left,moderate_left,".@user @user propone medidas concretas para la España que avanza en Cultura: Ley de Mecenazgo, Estatuto del Artista, Oficina de los Derechos de Autor #SanchezSi #SesiónDeInvestidura"
14239,@user96,female,politician,right,moderate_right,"Cuando una ley pretende multar por silbar a mujeres en la calle, algo va mal en la lucha contra la discriminación"
11812,@user423,male,politician,left,left,"«Por cierto, aquí ha habido una masacre. Repito, una masacre». Es seguir escuchando estas grabaciones y a los que vivimos aquella matanza se nos siguen poniendo los pelos de punta. ✊ Y 45 años después, aquí seguimos, puño en alto. Gora Martxoaren 3a!"
7503,@user327,female,politician,left,left,Galindo y otros responsables fueron condenados a un total de 365 años de cárcel. Galindo a 75. Cumplió un total de 4 años y cuatro meses en la cárcel. En septiembre de 2004 fue excarcelado por motivos de salud y trasladado a su domicilio.
15112,@user162,female,journalist,left,left,"Desde hoy dejo Podemos para ponerme al frente de un nuevo medio: @user . En tiempos de bulos y desinformación, es más necesario que nunca defender una información veraz, libre y valiente. Aprovecho para agradecer enormemente a toda la militancia el apoyo de estos años."
30826,@user193,male,politician,left,moderate_left,Hace mucho que algunos se apropian de la catalanidad. Y esa excusa ya no sirve. 36 de 48 diputados catalanes en el @user apoyarán estos PGE. Como diputado catalán reivindico la pluralidad política catalana. La voz de Catalunya no pertenece a ningún partido. @user
6857,@user262,male,politician,right,right,@user @user El gasto es de @user y le aseguro que lo que se está tratando de hacer online está muy lejos de ser ni cercano a lo que se consigue presencial. Le voy a poner un ejemplo. En una de estas asambleas pude tratar directamente con los responsables del Parlamento de .../sigue
41557,@user455,female,politician,left,moderate_left,"La lucha hacía la igualdad de derechos que le corresponde legítimamente a todos los sectores sociales parece que con algunos no lo ven. Pero, por si no lo saben, la democracia no es sólo para elegidos pq este país está construido, también, por la manos gitanas q negáis. . 40 años"
24088,@user239,female,politician,right,moderate_right,Apoyo total a la portavoz del @user @user . El [POLITICAL_PARTY] y su vicepresidenta *fiel*defensora de las mujeres deben demostrar q su defensa es a TODAS Y EXIGIR LA DIMISIÓN de su concejal machista y sectario. . O acaso su política feminista es también partidista y postureo?🤔
28357,@user262,male,politician,right,right,"CUARTA PARTE. Para que vean que era campaña del [POLITICAL_PARTY],aquí tienen el tuit que aún mantiene el responsable de redes del [POLITICAL_PARTY]. Un ejercicio autoerótico, ya que el tuit de la derecha es de los tránsfugas murcianos a sueldo de su partido que usaban entonces la marca [POLITICAL_PARTY] gracias al [POLITICAL_PARTY]."
19851,@user299,female,politician,right,moderate_right,Podéis preocuparos por la INCOMPETENCIA del presidente Sánchez. Y por la INCOMPETENCIA del vicepresidente Iglesias (unido a sus graves problemas con la Justicia). Y a la presidenta @user podéis incluso APLAUDIRLA. ❗️Hay motivo❗️
1364,@user287,female,politician,left,moderate_left,@user @user @user @user @user @user @user Memoria se pez para lo que no conviene
25350,@user201,female,politician,left,left,♀️Hoy le he preguntado a la Sra. Ayuso por las políticas de igualdad en Madrid. -Reconocer y dar voz a las mujeres feministas que han luchado por nuestros derechos . -Dejar de negar la realidad para evitar que la historia se repita. -Quitarse el velo en Madrid. ...y pedir perdón
32883,@user126,male,journalist,left,left,"Qué clásico de las posiciones privilegiadas. Cuando tienes toda una maquinaria detrás, qué fácil es acusar a los demás de hacer ruido... atacando personalmente a alguien y haciendo más ruido."
14848,@user98,male,journalist,left,left,"Mis abuelos no militaron en ninguna organización, tan solo eran de izquierdas. Y conocieron bien lo que era el fascismo. Y nos lo contaron. En València empezaron una nueva vida, pobres, pero felices. Aquí, mis abuelos, mi padre, mi tía y mi tío en la playa de la Malva-Rosa ❤️"
8543,@user398,female,journalist,right,moderate_right,"Han matado a David Beriain y Roberto Fraile, dos periodistas que habían ido a donde casi nadie quiere ir para contar lo que casi nadie quiere contar. Merecen homenaje y respeto por ejercer esta profesión más allá de todos los miedos. Mi sincero pésame a sus familias y amigos."
25056,@user6,female,politician,right,moderate_right,"Hoy he tenido el placer de asitir al encuentro con Kathleen Kennedy organizado por @user. Una de las grandes mujeres del cine estadounidense que ha compartido con nosotras sus experiencias, sus luchas, sus logros y el papel de la mujer en el siglo XXI. #liderazgofemenino"
29506,@user247,female,politician,right,moderate_right,"@user CERO euros. No cobré ninguna indemnización. Ni tampoco sueldo o pago “en especie” (despacho, coche, conductor, secretaria...), como ocurre con el resto de los expresidentes autonómicos. Desde el momento en el que abandoné la política he vivido exclusivamente de mi trabajo."
12111,@user5,male,politician,left,moderate_left,"""Roures ha conseguido mantener su fuerza en varios escenarios: en Madrid vende series a Atresmedia a pesar de su guerra con Ferreras, vende programas a TVE a pesar de que Iván Redondo no se fía de él, vende espacios a Real Madrid TV a pesar de su distancia con Florentino Pérez."""
49380,@user268,male,politician,left,left,"Un criterio para decidir el voto tanto el 28A como el 26M es ver quien tiene un compromiso real con la sostenibilidad del planeta. Por ejemplo, Madrid Central es una medida eficaz para frenar el cambio climático, reducir la contaminación y mejorar la salud pública #DiadelaTierra"
8075,@user413,female,journalist,left,left,La cláusula es ReGus Sinc Stantibus...ningún latinajo sin su error....
48299,@user289,male,politician,left,moderate_left,"Estando en Madrid me llega una malísima noticia, ha muerto mi querida amiga Mena. El día 12 de febrero teníamos una cita para celebrar los 108 años, no ha podido ser. No ha sufrido nada. DEP"
29167,@user245,female,politician,left,moderate_left,"🏛 #Pleno📲🖥#EstadoDeAlarma . @user a #CASADO no contamine el clima político de irresponsabilidad. 👉🏻No frivolicen con #crisissanitaria va más allá de partidos,dirigentes,gobiernos u oposición. 👉🏻No votar SI, es votar contra justicia social y salud pública de todos los 🇪🇸"
27037,@user430,male,politician,right,moderate_right,🏛El 24 de octubre de 2018 se aprobó el nuevo Régimen Económico y Fiscal de Canarias con 209 votos a favor y 13 en contra. Una fecha histórica en la que también se aprobó el nuevo #EstatutodeCanarias 🇮🇨 . #Senado🏛🇪🇸 #Ref
26690,@user250,male,politician,left,moderate_left,"Lo que sabemos del plan B del [POLITICAL_PARTY]:. 👉la caja B. 👉del máster en B. 👉de los recortes en sanidad y educación. 👉de bajar impuestos a los más ricos para luego pedir donaciones . 👉y, para combatir al virus,corbata negra y banderas a media asta . Una y mil veces más: . RESPONSABILIDAD"
17890,@user381,male,politician,left,left,"Eleazar había asistido junto a su padre y un amigo al partido de la Selección Española de Fútbol en El Molinón (Gijón). Tenía una discapacidad visible del 75%. En un momento del partido el joven se desorienta, sale del estadio e intenta volver, pero no tiene la entrada consigo."
26726,@user159,female,politician,left,left,"Anda la derecha intentando tapar el sol con un dedo, no saben cómo justificar que Juan Carlos I sacase 100 mil € en efectivo al mes de una cuenta que no conocíamos en Suiza. Y no, no está siendo juzgado en España y sí, la prensa española durante muchos años sabía y callaba."
16007,@user269,male,politician,left,moderate_left,"Una mujer joven, a plena luz del día, sale a correr y no vuelve nunca. No hay que enseñar a las mujeres a protegerse, sea de día o de noche. Hay que erradicar la violencia machista desde los comportamientos más sutiles para que no haya más asesinatos como el de Laura."
864,@user316,male,politician,left,moderate_left,"Mañanas sin la voz e impronta de @user en @user se nos harán raras y eternas. . Gracias por tantas exquisitas mañanas de #radio y #periodismo del que tanta falta hace en nuestro país y en la #democracia. Exquisito trabajo. ¡Enhorabuena, nos vemos en la noche @user!"
15888,@user3,male,politician,left,left,@user @user ¿o sea que cualquier gobierno está legitimado para impedir el acceso al mercado de una empresa en base a simples sospechas y sin un proceso judicial justo e imparcial? ¿O sólo cuando se trata de un gobierno que te cae bien y si no te cae bien es una injerencia intolerable?
24464,@user435,female,politician,right,moderate_right,El Gobierno no puede dar por perdidos estos respiradores comprados por nuestro país y debe garantizar que los impedimentos en Turquía se resuelven a la mayor brevedad. Están en juego las vidas de muchos ciudadanos.
39366,@user97,female,politician,left,moderate_left,"#AgendaDiputada #PlenoCongreso @user La sociedad ha respetado escrupulosamente el confinamiento. Cómo puede haber responsables políticos que jaleen, inciten y animen a actitudes que desprecian el esfuerzo colectivo de sacrificio durante estos dos meses. @user"
34270,@user399,male,politician,right,moderate_right,El @user es el que mejor está aguantando en España el golpe de la pandemia y en los 2 primeros meses del año el volumen de mercancías ha crecido un 13%. Nuestra red portuaria aportará mucho a la salida de la crisis. Hemos duplicado la inversión en los puertos andaluces.
14604,@user207,female,journalist,left,left,"Tengo 45 años y me quiero vacunar. Solo pienso en eso últimamente. Necesito ver a mi familia, once meses después de la ultima visita. Y también tener una vida más normal. Luis Enrique, convócame! A sentadillas no me gana Marcos Llorente."
10828,@user146,male,politician,left,left,Ayer denunciamos en #PlenoAsamblea que la ampliación del Hospital Niño Jesús a través de la concesión privada de un macroparking de 800 plazas es un pelotazo en toda regla. . Y encima en una de las zonas más contaminadas de Madrid y con mejor red de transporte público.
28376,@user5,male,politician,left,moderate_left,"“Si el el [POLITICAL_PARTY] se confía con este resultado allá ellos. Nosotros tenemos el BOE y dos años y medio. El ambiente en el que se ha votado en Madrid es irrepetible. Saldremos de la pandemia, habrá recuperación. La libertad y abrir o cerrar los bares ya no será un tema en unos meses”"
35914,@user442,male,journalist,right,moderate_right,Esto funciona así:. 1. El Gobierno se inventa un número de tests realizados. 2. Se lo pasa a la OCDE. 3. La OCDE publica que España es el 8º país que más tests hace y felicita a España. 4. El Gobierno saca pecho. 5. Se descubre el engaño. 6. La OCDE pasa a España al nº17. Haz que pase
15026,@user309,female,politician,left,left,"@user Sigo sin leer nada que me sirva para mejorar, una crítica concreta a lo que he dicho que seguro que es basura. Dices muchas cosas más allá de lo que he dicho yo. Supongo que encajo en algún tipo de cliché pero con humildad sincera, me gusta leer argumentos, aprendo."
29348,@user44,female,politician,left,left,"Proteger derechos y empleo frente a la crisis ha sido, es y será una prioridad para el Gobierno de coalición. Hoy hemos prorrogado y ampliado el Escudo Social con medidas relativas a los ERTE, la conciliación, la vivienda y las prestaciones para autónomas y autónomos. Seguimos."
9800,@user323,male,politician,left,moderate_left,La desbandada de @user solo se entiende después de intervenciones de tanto nivel como la de esta tarde de @user. Populismo tóxico de un líder que está en barrena. Habla de enchufados porque él de eso sabe un rato
34290,@user94,male,politician,right,moderate_right,"😡 No han madrugado en su vida. No han sacado adelante un negocio en su vida. No han generado un empleo en su vida, pero atacan a los que trabajan en hoteles y bares y desprecian la inversión que muchos españoles han hecho de sus ahorros. ¡No tienen vergüenza!"
35267,@user137,female,politician,left,moderate_left,La coordinación entre todas Administraciones para acabar con #IFValleseco ha sido fundamental. @user y @user reconoce el esfuerzo y el gran trabajo de los equipos profesionales para acabar con el incendio en Gran Canaria. ¡GRACIAS a tod@s por tanto compromiso!!
6614,@user447,male,journalist,right,moderate_right,"En Argelia y Albania, el % de mujeres en carreras STEM es mayor que en Noruega, Francia o Suecia. Y la razón es que, cuantas menos trabas tiene la mujer para elegir, más elige...lo que verdaderamente le gusta. Pero los ingenieros sociales se empeñan en que las mujeres eligen mal."
20281,@user337,female,politician,left,left,"Los ERTE están pensados para proteger a las trabajadoras, no para que el Estado redondee las cuentas de una empresa que ha visto 2020 como uno de sus mejores años. Como asturiana (y consumidora habitual) creo que es necesario que se revise en profundidad esta petición. (2/2)"
18530,@user76,female,politician,right,moderate_right,El voto que nos den a los nacionalistas canarios va a servir para que este país empiece a funcionar de una vez y también será la llave para desbloquear todo lo que tienen parado con Canarias.
50156,@user304,male,journalist,right,moderate_right,Apogeo y caída del niño mimado del Régimen. .
6597,@user342,female,politician,left,moderate_left,Mi rotunda condena por las dos mujeres asesinadas hoy en Lugo y Granada. Son ya 10 asesinatos machistas en lo que va de año. Tristeza!!!. Mi solidaridad y cariño a sus familias y amigos. [#POLITICAL_PARTY]
7853,@user41,male,politician,left,moderate_left,"Dice @user que todo aquel al que le caiga bien @user que piense en él un ratito, que le llegará -está en la UCI por #COVID- y se convertirá en fuerza sanadora. Resines: eres un gran actor y un tipo espléndido. Te necesitamos y te queremos mucho. Vuelve pronto"
8736,@user48,male,politician,left,left,"protestando al Cielo, a las naciones y hombres todos del globo la justicia que regla nuestros votos: declaramos solemnemente a la faz de la tierra, que es voluntad unánime"
601,@user83,female,politician,right,right,Gracias @user por el fructífero Taller impartido por Relatora y Sec. del Comité de @user dentro del proyecto “España en línea con la Convención CRPD”Hemos de seguir avanzando en un desarrollo legislativo que garantice la igualdad en derechos y oportunidades de lasPCD
14593,@user201,female,politician,left,left,Que no pase un solo día sin que el gobierno de Madrid nos sorprenda con un nuevo esperpento. Hoy han sido tres noticias que se resumen en una: gobiernan contra lo común guiados por su fanatismo privatizador. Y son un peligro para la salud pública y para la salud democrática 👎
9360,@user387,female,journalist,left,moderate_left,"La falta de inversión y de personal, con un déficit de 1.800 médicos y pediatras, lleva a la Atención Primaria al colapso. En educación, CCOO afirma que el curso arrancará con 1.530 docentes menos de los necesarios. El #madrid de Ayuso. Por @user ."
34047,@user99,male,politician,left,left,"@user @user @user Lo que explico en la entrevista es que para actuar en este mismo año era necesario hacerlo por Real Decreto, y ello conlleva no contravenir lo que dice la Ley del Juego. Era la mejor forma de comenzar. Lo demás suponía llevar la norma a la basura (por ilegal) o a 2021 mínimo."
37805,@user110,female,politician,left,moderate_left,Hablando de #FelipeGonzález: que algunos medios de la derecha lo hagan está en el guión pero ver a medios de la izquierda y de la izquierda abetzale citar a la CIA de Reagan como fuente de autoridad (en un informe incompleto) es lo último que jamás imaginé.
20457,@user178,male,journalist,right,right,"No imagino un mejor lugar para mis amigos @user y @user Un ""Spa de Cerveza"" en Islandia..."
23520,@user281,male,journalist,left,left,"Hace hoy 44 años, España se convertía en el primer país que reconocía oficialmente a la dictadura de Videla. No tardó ni 24 horas en hacerlo. Luego llegó la ayuda del rey Juan Carlos, que les buscó apoyo financiero. . Hubo, en total, 30 mil desaparecidos."
46010,@user275,female,politician,right,moderate_right,Matones armados de Maduro acosan toda la noche a ⁦@user⁩ y su familia en la Embajada de España. ⁦. ⁦Borrell asume la versión del dictador: dice q es “normal” y q López “escapó de arresto domiciliario”. Indigno ministro de España y desdichado candidato del [POLITICAL_PARTY].
30471,@user452,male,journalist,left,left,"@user ¡Quien te ha visto, conocido y quien te ve! Por mi parte me has decepcionado siguiendo un deriva incomprensible aunque todos tienen derecho a cambiar, por muy sorprendente que sea. También te deseo lo mejor. Recuerdos a tu amigo Vargas Llosa. Amén."
4010,@user418,male,politician,right,moderate_right,"El Rey es el símbolo que une, representa y vertebra España. El símbolo de la convivencia, de la libertad y de la Constitución que nos dimos los españoles hace 40 años y sin la que hoy no seríamos nada. Gracias Felipe VI por ser el orgullo de millones de españoles. #DiscursoDelRey"
13254,@user448,male,politician,right,right,"@user Me refería a las instituciones heredadas del antiguo régimen. Ese “somos” va referido a todos, no a [POLITICAL_PARTY]. Por eso se llamó “transición” y no “ruptura”. Pero vosotros a lo vuestro que es la demagogia. Con los milloncejos que os dió el tirano bolivariano ya os apañáis."
6265,@user407,male,politician,right,moderate_right,"🎶🎺La plaza del Romea acoge esta noche un viaje de Murcia a México con el homenaje a Rocío Dúrcal ‘Me nace del Corazón’. El espectáculo cuenta con dos voces solistas y diez músicos, entre trompetas, violines, piano.... 🕙 A las 22 horas. ¡Os esperamos!. Esto es #MurciaEnVerano"
25919,@user380,female,politician,left,left,"@user @user @user Por supuesto que es primordial reforzar la sanidad pública, pero hay gente como yo, que le toca estar dos años en un hospital, con todos los gastos que conlleva, y que además te impongan un plus por la desgracia de tener que desplazarte y dormir en un hospital, no es de recibo."
34933,@user191,male,politician,right,moderate_right,"⁦@user⁩ ha vetado que El #Rey vaya hoy a #Barcelona a entregar los despachos a los nuevos jueces. Repugnante cesión ante los independentistas. Un ataque a ⁦@user⁩ , garantía de unidad y concordia de todos los españoles. VIVA EL REY. ⁦@user⁩"
20566,@user83,female,politician,right,right,Gracias @user por este encuentro con @user que nos ayuda a seguir trabajando para mejorar la calidad de vida de las personas con discapacidad intelectual. Enhorabuena por esos más de 50 años de apoyo a las personas con Discapacidad Intelectual y a sus familias
21478,@user258,male,politician,left,moderate_left,"El otro día vimos a placentinos y placentinas esperando la llegada del tren al sol, las imágenes nos provocaron indignación. Nos pusimos manos a la obra y hoy hemos visitado la estación de Plasencia para comprobar que se han tomado las medidas adecuadas."
12427,@user419,female,politician,left,moderate_left,Continúa el pleno del @user debatiendo la ministra de Exteriores el Acuerdo Internacional en materia de fiscalidad y protección de los intereses financieros entre el Reino de España y el Reino Unido de la Gran Bretaña e Irlanda del Norte en relación con Gibraltar
32516,@user331,male,politician,left,moderate_left,"Gravísima traición a 🇪🇸 España y a los españoles por parte del [POLITICAL_PARTY] en el @user. Con su voto en contra del decreto de hoy y en su afán de desgastar al Gobierno, han puesto en riesgo la llegada de 140.000ME, vitales para reforzar la sanidad y recuperar economía y empleo."
47277,@user165,female,politician,left,moderate_left,"Sé que estamos a otra cosa hoy, pero me cuentan que @user alcanzará, previsiblemente, el 55% de los votos. La imposición, el ataque a la democracia y el miedo nunca vencen a la firmeza de un pueblo inquebrantable. Vale para cualquier supuesto 😉...pero hablo de #Bolivia"
2644,@user94,male,politician,right,moderate_right,140.000 fallecidos. 6 millones de desempleados. La OCDE y el FMI dejan en sus informes a 🇪🇸 en el peor lugar posible. ¿De qué presume y chulea @user?. @user le pone en su sitio en el @user
34217,@user117,male,politician,left,moderate_left,"La deriva cerril de Rivera obstaculiza la gobernabilidad y es un impedimento para la estabilidad de España. . .@user tras #CEF: ""Le pedimos al señor Rivera que recapacite y no se convierta en un problema para España. El veto al #[POLITICAL_PARTY] es incomprensible."""
8260,@user359,male,politician,left,left,"Pero todo esto es una victoria de los colectivos, como la PAH y el Sindicato de Inquilinos, que han luchado durante todos estos años en defensa de las familias y contra los desahucios, y a los que quiero agradecer una vez más que fuesen exigentes, incluso duros, con nosotros."
47598,@user61,female,politician,right,moderate_right,"Esta es la foto de la indignidad; @user y @user negociando la investidura en el Congreso. La mano tendida de los herederos de ETA le sirve a Pedro Sanchez para auparse a la Moncloa. No hay gobierno, ni poder que merezca quedar así retratados ante la mayoría de los españoles."
42442,@user397,female,politician,right,moderate_right,"@user @user @user @user Diego, no culpemos a quien no debemos:. - [POLITICAL_PARTY] ha cumplido con su compromiso electoral y con sus votantes. - [POLITICAL_PARTY] se reunión dos veces con Sánchez y le propuso unos Pactos de Estado de los que no obtuvimos respuesta. La tercera reunión volvía a ser sólo para pedirnos apoyo gratis."
22921,@user258,male,politician,left,moderate_left,"@user @user Ya te lo digo yo. Soy yo!!! Y lo que dice no es del todo cierto, es más las redes me sirven para saber las prioridades de la gente y trabajar por ella, como alguien que dijo que no había forma de llegar a Madrid desde Cáceres a primera hora y gracias a eso en marzo será posible"
8905,@user313,male,politician,left,moderate_left,"La paralización de la ampliación del Paseo Marítimo de #Almeria, una mala noticia, fruto de la nefasta de gestión del [POLITICAL_PARTY] en el Gobierno que la adjudicó con una baja excesiva, de casi el 40%. El [POLITICAL_PARTY] está trabajando para solucionar este despropósito."
20387,@user284,male,politician,left,left,"Que en Madrid lleve mandando 24 años, con Tamayazo incluido, el partido con más casos de corrupción allí y en España y q vaya a mantener el poder con el anunciado apoyo de la extrema derecha, es para hacérselo mirar. Los juegos de tronos, en la vida real, tienen consecuencias."
36824,@user166,female,politician,right,moderate_right,La ministra Maroto que hace campaña pero no dimite dice que no subirá los impuestos en Madrid porque no hace falta dado que la CAM va a recibir muchos fondos europeos para incluir en sus presupuestos. No se verá en la situación pero miente por partida doble.
681,@user24,female,politician,right,right,Gracias inmensas a todos los apoderados y voluntarios que habéis venido desde toda España para ayudar con las elecciones en Madrid a la única alternativa sin complejos en la batalla cultural. Sois ejemplo. Sois nación. Sois compañeros del mejor proyecto político de España.💚💪🏼🇪🇸
4332,@user195,male,politician,left,moderate_left,"Esto no va de territorios, de ideologías, de partidos, va de ganarle la partida al virus. Aquí no nos jugamos ni la imagen, ni la reputación, ni un titular. . #yoapoyoalgobierno"
39398,@user182,male,politician,left,left,Tengo un chiste sobre Juan Carlos I pero.... Venía la Reina y lo he tirado al mar. Era dinero y lo he blanqueado. . Era un piso en Londres y lo he vendido en B. Prefiero mantenerlo oculto en una Fundación o en Panamá. . Se lo he donado a mi amante. . Jaja. Que gracia
15025,@user327,female,politician,left,left,"No dejemos que el odio y el rencor imperen. Sigamos el gran ejemplo que las diferentes victimas y la sociedad vasca están dando. Construyamos, juntas, la convivencia con memoria, verdad, justicia y reparación para todas ellas. Reconocer y empatizar. Esa debe ser la fórmula."
5439,@user195,male,politician,left,moderate_left,Los consultorios de atención primaria rurales. son fundamentales en nuestros municipios y. con este modelo la Junta de Castilla y Leon. cerrara 6 de cada 10 consultorios rurales lo que. aumentara la brecha entre la sanidad urbana y. la sanidad en el entorno rural.
24441,@user189,male,journalist,left,moderate_left,"Quien haya titulado Junta Democrática la iniciativa para fomentar la abstención el 4-M, tiene un cinismo fino. Recuerda la iniciativa de Fraga en los sesenta de editar una versión falsa de Mundo Obrero para sembrar confusión. Se imprimía en los sótanos de Información y Turismo."
29641,@user359,male,politician,left,left,"Los barrios y pueblos tienen memoria, saben lo que costó conquistar servicios públicos y derechos sociales, y van a salir el 4 de mayo a proteger lo común y votar por un Gobierno decente en la Comunidad de Madrid. Ayer en Usera 👇"
6439,@user427,female,politician,left,moderate_left,"En el plano internacional no vamos solos, hay que ser recíprocos. En Barajas tenemos las mismas medidas que el resto de aeropuertos de Europa. No podemos decir por un lado que se reabra la economía y por otro lado lo contrario, que es lo que hace el [POLITICAL_PARTY], sin madurez política."
9930,@user87,male,journalist,left,moderate_left,"@user @user Jajajajjajajaj sí, creo que me he tomado, quizá, muy al pie de la letra lo de desconectar en vacaciones 😅😂. Ya mismo de vuelta ☺️"
4250,@user97,female,politician,left,moderate_left,"En la #GaladelAtletismo de @user en Getafe. . Emocionante acompañar a Esperanza Edo, premio Mujer y Atletismo. Como dice nuestra compañera y amiga Dolores Rojas “Primera mujer JA... la que marcó el camino al resto”. Suscribo cada una de sus palabras. Enhorabuena!!"
9439,@user337,female,politician,left,left,"Y la genialidad del tutti free como concepto no es mía, ya quisiera. Es de la portavoz del [POLITICAL_PARTY] que ha hecho la misma pregunta que el resto de portavoces del [POLITICAL_PARTY] y de [POLITICAL_PARTY] en esta sesión de control en la que sin embargo el crudo y preocupante informe del relator de la ONU no importa."
14785,@user410,female,politician,right,moderate_right,"Hemos registrado una batería de iniciativas en el Congreso,después de que Gámez haya comprometido la neutralidad de @user , al asistir a un mitin del [POLITICAL_PARTY]. . No todo vale. Basta de cruzar líneas rojas. Los agentes de la Guardia Civil se merecen un respeto!!"
47896,@user365,female,politician,left,moderate_left,Rebatimos con argumentos para demostrar que su proyecto está lleno de zozobra y de negrura. Sus propuestas políticas cuestionan los fundamentos democráticos. 🏛️ @user . [#POLITICAL_PARTY]
27617,@user218,male,politician,left,left,"Otro montaje más contra @user que toca a su fin. . Pero todos estos, que hoy callan, mañana seguirán echando basura. La máquina del fango debe continuar... no vaya a ser que a la gente le dé por pensar en la sanidad pública o el precio de los alquileres."
2111,@user17,male,politician,left,left,Abrir la mano a reanudar la actividad mañana es una enorme irresponsabilidad. No tiene ningún sentido pedirle a la gente q vaya de uno en uno a comprar un sábado y fomentar q entren en un vagón de metro atestado un lunes. Solo hay algo peor q 1 confinamiento. 2 confinamientos.
25711,@user201,female,politician,left,left,Hasta la fecha para contener al virus solo hay demostrados 2 tratamientos: rastreo y confinamiento. A la Sra. Ayuso no le da la gana aplicar el primero y el segundo según ella “no sirve de mucho”. Por eso no lo ha aplicado ni en las zonas con la incidencia disparada 🤦‍♀️
35561,@user129,male,politician,right,moderate_right,Los madrileños han elegido claramente.... 🇪🇸 Unidad frente a división. . 📊 Ahorro y empleo frente a derroche y ruina. 🏙 El Madrid de @user frente a la Barcelona de Colau. 🏥 Zendal frente a Plus Ultra. 🔵 LIBERTAD frente a comunismo. . ¡HAN ELEGIDO A @user!
44830,@user51,male,politician,left,moderate_left,Nuñez sin la pandemia no es nada. El portavoz regional del [POLITICAL_PARTY] en el #DebateCLM20 no sabe hacer un discurso sin aprovecharse del dolor y de la desgracia. Está anclado en marzo. Absuelve a los presidentes autonómicos del [POLITICAL_PARTY] y culpa a Page del virus. Maldad. #CompromisoconCLM
13920,@user282,male,politician,left,left,"Acaba de ser elegida Presidenta del @user Pilar Llop, con el voto de @user y de todo el Grupo de la Izquierda Confederal. Conozco su trayectoria y su forma de trabajar por la Asamblea de Madrid y sé que es una gran candidata, así que la he votado con mucho gusto."
32461,@user245,female,politician,left,moderate_left,"🗣 @user interviene en la Comisión de la Reconstrucción Social y Económica . 👉🏻 Elaboración y creación del Plan de Trabajo . 🔺 La Comisión debe ser el reflejo de la ciudadania responsable, comprometidos y unidos en la #reconstrucción de nuestro país"
28430,@user271,male,politician,left,left,@user @user @user Es que como no puedo leer sus respuestas no sé muy bien si ha contestado o no sobre “trato inadecuado”. Es así? Más que nada porque me gustaría saber que trato “inadecuado” he podido tener. Que si me equivoco no se me caen los anillos en reconocerlo e incluso disculparme.
25167,@user425,male,politician,right,moderate_right,"🌇💪 Las tiendas, los bares y los restaurantes volverán a subir las persianas cada día. Más que nunca les tenemos que apoyar. Es muy importante que compremos en el comercio local, en los barrios. Os animo a apoyar a nuestros comerciantes, hosteleros y emprendedores.   . #Bilbao"
3115,@user47,male,politician,right,moderate_right,👵🏻👴🏼Día histórico en el @user con la aprobación de las recomendaciones que permitirán garantizar el presente y el futuro de las pensiones en España!!!. 🗣@user 👉 @user ofreció un pacto por las pensiones y no hemos parado ni un minuto hasta conseguirlo”
23422,@user304,male,journalist,right,moderate_right,Los ridículos cebos de Marca para 'cazar' lectores de la web de El Mundo.
22450,@user419,female,politician,left,moderate_left,"Propusimos distintas fórmulas de cooperación con [POLITICAL_PARTY] hasta llegar a proponer un gobierno de coalición, nada funcionó con [POLITICAL_PARTY] , ahora hay que explorar otro camino #ProgramaComunProgresista"
